地狱 AI 续训 · gens=1000 games=24 pop=24 seed=20260913 workers=24
##TT##{"t":"gen","evals":14976,"sec":1752.3,"gen":77,"fit":0.8036,"fDef":0.8985,"fPB":0.9448,"fPush":0.8614,"fSelf":0.4931,"best":0.8367,"min":0.562}
##TT##{"t":"gen","evals":15168,"sec":1774.4,"gen":78,"fit":0.8015,"fDef":0.8919,"fPB":0.9397,"fPush":0.8599,"fSelf":0.4989,"best":0.8367,"min":0.5466}
##TT##{"t":"gen","evals":15360,"sec":1797.3,"gen":79,"fit":0.8037,"fDef":0.9121,"fPB":0.9312,"fPush":0.8544,"fSelf":0.5011,"best":0.8367,"min":0.4757}
##TT##{"t":"gen","evals":15552,"sec":1819.9,"gen":80,"fit":0.8115,"fDef":0.9057,"fPB":0.9412,"fPush":0.8318,"fSelf":0.5367,"best":0.8367,"min":0.5226}
gen  80  top.fit=0.8115 (vsDef=0.906 vsPB=0.941 vsPush=0.832 vsSelf=0.537)  best=0.8367  [1819.905s]
##TT##{"t":"gen","evals":15744,"sec":1842.1,"gen":81,"fit":0.8047,"fDef":0.9041,"fPB":0.928,"fPush":0.8476,"fSelf":0.521,"best":0.8367,"min":0.4812}
##TT##{"t":"gen","evals":15936,"sec":1864.6,"gen":82,"fit":0.8018,"fDef":0.9013,"fPB":0.9412,"fPush":0.8478,"fSelf":0.4953,"best":0.8367,"min":0.5317}
##TT##{"t":"gen","evals":16128,"sec":1887.1,"gen":83,"fit":0.8056,"fDef":0.8921,"fPB":0.9446,"fPush":0.8564,"fSelf":0.51,"best":0.8367,"min":0.4998}
##TT##{"t":"gen","evals":16320,"sec":1909.5,"gen":84,"fit":0.8099,"fDef":0.9413,"fPB":0.9463,"fPush":0.8844,"fSelf":0.46,"best":0.8367,"min":0.4671}
##TT##{"t":"gen","evals":16512,"sec":1931.6,"gen":85,"fit":0.812,"fDef":0.9151,"fPB":0.9362,"fPush":0.8671,"fSelf":0.517,"best":0.8367,"min":0.5415}
##TT##{"t":"gen","evals":16704,"sec":1953.4,"gen":86,"fit":0.8061,"fDef":0.9088,"fPB":0.9395,"fPush":0.8427,"fSelf":0.5092,"best":0.8367,"min":0.4598}
##TT##{"t":"gen","evals":16896,"sec":1975.6,"gen":87,"fit":0.8159,"fDef":0.9136,"fPB":0.9481,"fPush":0.8742,"fSelf":0.514,"best":0.8367,"min":0.5136}
