2003	World Table Tennis Championships Paris 2003	ITTF WTTC	--	923	2003-05-19	2003-05-25


Year	Event	Player A	Player B	Player X	Player Y	Sub-event	Stage	Round	Result	Games	Winner	Winner
Display #


100
Page 1 of 5 Total: 441

Start
Prev
2003	World Table Tennis Championships Paris 2003	FEJER-KONNERTH Zoltan (GER)		PAPAGEORGIOU Konstantinos (GRE)		MS	Main Draw	R64	4 - 0	12:10 12:10 11:8 17:15	FEJER-KONNERTH Zoltan	
2003	World Table Tennis Championships Paris 2003	STEPHENSEN Gudmundur (ISL)		LI Ching (HKG)		MS	Main Draw	R64	1 - 4	11:7 6:11 4:11 5:11 3:11	LI Ching	
2003	World Table Tennis Championships Paris 2003	JOO Saehyuk (KOR)		SMIRNOV Alexey (RUS)		MS	Main Draw	R64	4 - 1	8:11 11:9 12:10 11:6 11:3	JOO Saehyuk	
2003	World Table Tennis Championships Paris 2003	RYU Seungmin (KOR)		HAKANSSON Fredrik (SWE)		MS	Main Draw	R64	3 - 4	11:8 12:14 7:11 7:11 11:7 11:8 6:11	HAKANSSON Fredrik	
2003	World Table Tennis Championships Paris 2003	KRZESZEWSKI Tomasz (POL)		CHILA Patrick (FRA)		MS	Main Draw	R64	1 - 4	7:11 1:11 12:10 12:14 10:12	CHILA Patrick	
2003	World Table Tennis Championships Paris 2003	WOSIK Torben (GER)		TASAKI Toshio (JPN)		MS	Main Draw	R64	3 - 4	4:11 6:11 11:4 11:7 10:12 13:11 6:11	TASAKI Toshio	
2003	World Table Tennis Championships Paris 2003	GARDOS Robert (AUT)		MA Lin (CHN)		MS	Main Draw	R64	0 - 4	7:11 3:11 6:11 9:11	MA Lin	
2003	World Table Tennis Championships Paris 2003	QIU Yike (CHN)		LENGEROV Kostadin (AUT)		MS	Main Draw	R32	4 - 1	11:4 11:9 12:14 11:5 11:8	QIU Yike	
2003	World Table Tennis Championships Paris 2003	CRISAN Adrian (ROU)		CARNEROS Alfredo (ESP)		MS	Main Draw	R32	4 - 0	11:9 11:2 11:7 11:7	CRISAN Adrian	
2003	World Table Tennis Championships Paris 2003	OH Sangeun (KOR)		KUZMIN Fedor (RUS)		MS	Main Draw	R32	4 - 0	11:8 11:9 11:6 11:5	OH Sangeun	
2003	World Table Tennis Championships Paris 2003	TSIOKAS Ntaniel (GRE)		KONG Linghui (CHN)		MS	Main Draw	R32	0 - 4	5:11 8:11 3:11 8:11	KONG Linghui
2003	World Table Tennis Championships Paris 2003	SCHLAGER Werner (AUT)		GRUJIC Slobodan (SRB)		MS	Main Draw	R32	4 - 1	11:7 11:8 12:10 6:11 16:14	SCHLAGER Werner	
2003	World Table Tennis Championships Paris 2003	KIM Taeksoo (KOR)		KORBEL Petr (CZE)		MS	Main Draw	R32	4 - 0	12:10 11:7 11:7 11:6	KIM Taeksoo	
2003	World Table Tennis Championships Paris 2003	CHIANG Peng-Lung (TPE)		LEUNG Chu Yan (HKG)		MS	Main Draw	R32	4 - 3	13:11 11:8 11:5 4:11 9:11 9:11 16:14	CHIANG Peng-Lung	
2003	World Table Tennis Championships Paris 2003	SAIVE Jean-Michel (BEL)		WANG Liqin (CHN)		MS	Main Draw	R32	2 - 4	11:6 9:11 9:11 11:9 6:11 3:11	WANG Liqin	
2003	World Table Tennis Championships Paris 2003	SAMSONOV Vladimir (BLR)		GORAK Daniel (POL)		MS	Main Draw	R32	4 - 0	11:4 13:11 11:5 11:7	SAMSONOV Vladimir	
2003	World Table Tennis Championships Paris 2003	KEEN Trinko (NED)		KREANGA Kalinikos (GRE)		MS	Main Draw	R32	1 - 4	16:14 8:11 8:11 6:11 6:11	KREANGA Kalinikos	
2003	World Table Tennis Championships Paris 2003	HIELSCHER Lars (GER)		CHEN Weixing (AUT)		MS	Main Draw	R32	3 - 4	11:9 11:8 7:11 8:11 6:11 11:7 3:11	CHEN Weixing	
2003	World Table Tennis Championships Paris 2003	KO Lai Chak (HKG)		WANG Hao (CHN)		MS	Main Draw	R32	1 - 4	9:11 3:11 11:7 5:11 9:11	WANG Hao	
2003	World Table Tennis Championships Paris 2003	CHUANG Chih-Yuan (TPE)		FEJER-KONNERTH Zoltan (GER)		MS	Main Draw	R32	4 - 2	11:4 9:11 11:5 11:5 7:11 16:14	CHUANG Chih-Yuan	
2003	World Table Tennis Championships Paris 2003	LI Ching (HKG)		JOO Saehyuk (KOR)		MS	Main Draw	R32	3 - 4	11:5 5:11 11:9 10:12 11:5 12:14 6:11	JOO Saehyuk	
2003	World Table Tennis Championships Paris 2003	HAKANSSON Fredrik (SWE)		CHILA Patrick (FRA)		MS	Main Draw	R32	4 - 3	7:11 13:11 11:7 10:12 10:12 11:6 11:7	HAKANSSON Fredrik	
2003	World Table Tennis Championships Paris 2003	TASAKI Toshio (JPN)		MA Lin (CHN)		MS	Main Draw	R32	2 - 4	4:11 11:6 11:9 10:12 8:11 9:11	MA Lin	
2003	World Table Tennis Championships Paris 2003	QIU Yike (CHN)		CRISAN Adrian (ROU)		MS	Main Draw	R16	4 - 2	11:6 11:8 9:11 11:6 9:11 11:8	QIU Yike	
2003	World Table Tennis Championships Paris 2003	OH Sangeun (KOR)		KONG Linghui (CHN)		MS	Main Draw	R16	2 - 4	8:11 11:6 11:8 7:11 10:12 6:11	KONG Linghui	
2003	World Table Tennis Championships Paris 2003	SCHLAGER Werner (AUT)		KIM Taeksoo (KOR)		MS	Main Draw	R16	4 - 2	5:11 11:3 13:11 12:10 10:12 11:8	SCHLAGER Werner	
2003	World Table Tennis Championships Paris 2003	CHIANG Peng-Lung (TPE)		WANG Liqin (CHN)		MS	Main Draw	R16	2 - 4	6:11 11:4 1:11 10:12 11:6 6:11	WANG Liqin	
2003	World Table Tennis Championships Paris 2003	SAMSONOV Vladimir (BLR)		KREANGA Kalinikos (GRE)		MS	Main Draw	R16	3 - 4	11:8 6:11 1:11 15:13 9:11 11:7 5:11	KREANGA Kalinikos	
2003	World Table Tennis Championships Paris 2003	CHEN Weixing (AUT)		WANG Hao (CHN)		MS	Main Draw	R16	4 - 3	5:11 11:9 12:10 11:13 9:11 11:4 11:9	CHEN Weixing	
2003	World Table Tennis Championships Paris 2003	CHUANG Chih-Yuan (TPE)		JOO Saehyuk (KOR)		MS	Main Draw	R16	1 - 4	5:11 11:6 2:11 9:11 6:11	JOO Saehyuk	
2003	World Table Tennis Championships Paris 2003	HAKANSSON Fredrik (SWE)		MA Lin (CHN)		MS	Main Draw	R16	2 - 4	12:10 5:11 11:9 4:11 1:11 3:11	MA Lin	
2003	World Table Tennis Championships Paris 2003	QIU Yike (CHN)		KONG Linghui (CHN)		MS	Main Draw	QuarterFinal	1 - 4	1:11 9:11 11:4 1:11 8:11	KONG Linghui	
2003	World Table Tennis Championships Paris 2003	SCHLAGER Werner (AUT)		WANG Liqin (CHN)		MS	Main Draw	QuarterFinal	4 - 3	5:11 11:5 8:11 13:15 11:9 13:11 11:5	SCHLAGER Werner	
2003	World Table Tennis Championships Paris 2003	KREANGA Kalinikos (GRE)		CHEN Weixing (AUT)		MS	Main Draw	QuarterFinal	4 - 0	12:10 11:9 11:8 11:7	KREANGA Kalinikos	
2003	World Table Tennis Championships Paris 2003	JOO Saehyuk (KOR)		MA Lin (CHN)		MS	Main Draw	QuarterFinal	4 - 3	13:11 10:12 8:11 11:9 5:11 11:8 11:9	JOO Saehyuk	
2003	World Table Tennis Championships Paris 2003	KONG Linghui (CHN)		SCHLAGER Werner (AUT)		MS	Main Draw	SemiFinal	3 - 4	9:11 11:7 10:12 8:11 11:8 11:7 12:14	SCHLAGER Werner	
2003	World Table Tennis Championships Paris 2003	KREANGA Kalinikos (GRE)		JOO Saehyuk (KOR)		MS	Main Draw	SemiFinal	1 - 4	5:11 11:3 7:11 8:11 10:12	JOO Saehyuk	
2003	World Table Tennis Championships Paris 2003	SCHLAGER Werner (AUT)		JOO Saehyuk (KOR)		MS	Main Draw	Final	4 - 2	11:9 11:6 6:11 12:10 8:11 12:10	SCHLAGER Werner	
2003	World Table Tennis Championships Paris 2003	SORENSEN Mads (DEN)		LIEVSHYN Vitaliy (UKR)		MS	Qualification	QR128	4 - 3	11:3 9:11 10:12 11:5 11:8 3:11 11:1	SORENSEN Mads	
2003	World Table Tennis Championships Paris 2003	SAKAMOTO Ryusuke (JPN)		MENDES Enio (POR)		MS	Qualification	QR128	4 - 0	11:4 11:7 11:9 14:12	SAKAMOTO Ryusuke	
2003	World Table Tennis Championships Paris 2003	GIARDINA Umberto (ITA)		PRYSHCHEPA Ievgen (UKR)		MS	Qualification	QR128	4 - 1	11:7 11:6 8:11 11:7 11:6	GIARDINA Umberto	
2003	World Table Tennis Championships Paris 2003	QUENTEL Dorian (FRA)		JIANG Pengfei (TUR)		MS	Qualification	QR128	4 - 0	11:8 11:7 11:4 11:5	QUENTEL Dorian	
2003	World Table Tennis Championships Paris 2003	BAGGALEY Andrew (ENG)		TAVUKCUOGLU Irfan (TUR)		MS	Qualification	QR128	2 - 4	8:11 3:11 14:12 9:11 11:9 7:11	TAVUKCUOGLU Irfan	
2003	World Table Tennis Championships Paris 2003	KOSOWSKI Jakub (POL)		PAPIC Juan (CHI)		MS	Qualification	QR128	4 - 0	11:6 11:2 11:9 11:4	KOSOWSKI Jakub	
