地狱AI克星训练 · gens=480 games=32 pop=48 seed=20260919 workers=24
对手=地狱AI（learned-policy+护栏，实机同口径）· 起点向量：2.80,0.03,2.60,0.95,10.00,0.96,0.21,0.98,0.91,0.56,0.74,0.75,0.23,0.18,0.01,0.98,1.12,1.35,0.84,0.97,0.81,0.85,0.92,0.85,0.64,1.21,0.73,1.47,1.01,1.22,0.09,0.05,0.07,0.00,0.00,0.62,1.55,1.42,0.40,0.83,0.77,6.74
现役克星在场（对地狱AI 59.0%）：新模型对地狱AI胜球率须高于现役（同种子配对对照）才覆盖
gen 105  top=60.9%  best=62.6% (best@gen88)  p50=41.0%  worst=20.2%  [3485s]
gen 106  top=60.7%  best=62.6% (best@gen88)  p50=48.8%  worst=22.3%  [3521s]
gen 107  top=59.2%  best=62.6% (best@gen88)  p50=44.6%  worst=18.8%  [3556s]
gen 108  top=60.5%  best=62.6% (best@gen88)  p50=47.3%  worst=15.6%  [3591s]
gen 109  top=60.1%  best=62.6% (best@gen88)  p50=47.1%  worst=16.4%  [3627s]
gen 110  top=60.4%  best=62.6% (best@gen88)  p50=46.0%  worst=11.1%  [3664s]
gen 111  top=60.4%  best=62.6% (best@gen88)  p50=44.9%  worst=6.1%  [3697s]
gen 112  top=60.7%  best=62.6% (best@gen88)  p50=49.5%  worst=7.1%  [3729s]
gen 113  top=62.3%  best=62.6% (best@gen88)  p50=45.5%  worst=8.9%  [3763s]
gen 114  top=61.6%  best=62.6% (best@gen88)  p50=45.5%  worst=12.9%  [3796s]
gen 115  top=62.1%  best=62.6% (best@gen88)  p50=49.6%  worst=19.1%  [3829s]
gen 116  top=59.9%  best=62.6% (best@gen88)  p50=46.0%  worst=9.8%  [3864s]
gen 117  top=61.7%  best=62.6% (best@gen88)  p50=45.5%  worst=17.3%  [3897s]
gen 118  top=60.8%  best=62.6% (best@gen88)  p50=47.7%  worst=10.9%  [3930s]
gen 119  top=60.7%  best=62.6% (best@gen88)  p50=47.0%  worst=6.1%  [3962s]
gen 120  top=60.1%  best=62.6% (best@gen88)  p50=44.9%  worst=20.0%  [3996s]
gen 121  top=60.4%  best=62.6% (best@gen88)  p50=46.1%  worst=8.0%  [4030s]
gen 122  top=59.4%  best=62.6% (best@gen88)  p50=48.5%  worst=11.1%  [4065s]
gen 123  top=60.6%  best=62.6% (best@gen88)  p50=46.0%  worst=9.2%  [4098s]
gen 124  top=60.2%  best=62.6% (best@gen88)  p50=46.5%  worst=5.2%  [4132s]
gen 125  top=61.3%  best=62.6% (best@gen88)  p50=46.5%  worst=14.2%  [4167s]
gen 126  top=61.9%  best=62.6% (best@gen88)  p50=43.1%  worst=14.9%  [4200s]
gen 127  top=61.6%  best=62.6% (best@gen88)  p50=45.9%  worst=12.8%  [4236s]
gen 128  top=59.8%  best=62.6% (best@gen88)  p50=42.1%  worst=10.6%  [4270s]
gen 129  top=59.4%  best=62.6% (best@gen88)  p50=42.9%  worst=11.5%  [4306s]
gen 130  top=60.8%  best=62.6% (best@gen88)  p50=46.0%  worst=18.5%  [4344s]
gen 131  top=60.6%  best=62.6% (best@gen88)  p50=47.4%  worst=13.9%  [4378s]
gen 132  top=61.2%  best=62.6% (best@gen88)  p50=44.9%  worst=9.7%  [4411s]
gen 133  top=60.5%  best=62.6% (best@gen88)  p50=46.1%  worst=18.6%  [4448s]
gen 134  top=60.7%  best=62.6% (best@gen88)  p50=46.6%  worst=10.7%  [4482s]
gen 135  top=60.0%  best=62.6% (best@gen88)  p50=46.1%  worst=13.2%  [4516s]
gen 136  top=61.1%  best=62.6% (best@gen88)  p50=48.4%  worst=7.8%  [4549s]
gen 137  top=61.7%  best=62.6% (best@gen88)  p50=46.9%  worst=7.7%  [4583s]
gen 138  top=60.0%  best=62.6% (best@gen88)  p50=45.3%  worst=18.8%  [4617s]
gen 139  top=61.0%  best=62.6% (best@gen88)  p50=48.0%  worst=14.1%  [4651s]
gen 140  top=60.1%  best=62.6% (best@gen88)  p50=45.4%  worst=15.0%  [4686s]
gen 141  top=61.6%  best=62.6% (best@gen88)  p50=44.8%  worst=13.9%  [4719s]
gen 142  top=59.8%  best=62.6% (best@gen88)  p50=47.3%  worst=11.9%  [4752s]
gen 143  top=61.7%  best=62.6% (best@gen88)  p50=48.0%  worst=7.9%  [4786s]
gen 144  top=60.9%  best=62.6% (best@gen88)  p50=46.6%  worst=13.7%  [4818s]
gen 145  top=60.0%  best=62.6% (best@gen88)  p50=44.4%  worst=18.3%  [4853s]
gen 146  top=60.5%  best=62.6% (best@gen88)  p50=46.4%  worst=25.3%  [4887s]
gen 147  top=60.5%  best=62.6% (best@gen88)  p50=46.6%  worst=3.3%  [4920s]
gen 148  top=60.2%  best=62.6% (best@gen88)  p50=45.7%  worst=11.4%  [4954s]
gen 149  top=60.9%  best=62.6% (best@gen88)  p50=41.3%  worst=13.8%  [4988s]
gen 150  top=60.1%  best=62.6% (best@gen88)  p50=45.0%  worst=18.1%  [5022s]
gen 151  top=59.3%  best=62.6% (best@gen88)  p50=47.3%  worst=7.3%  [5055s]
gen 152  top=60.4%  best=62.6% (best@gen88)  p50=49.3%  worst=14.9%  [5088s]
gen 153  top=61.5%  best=62.6% (best@gen88)  p50=45.0%  worst=16.5%  [5122s]
gen 154  top=61.5%  best=62.6% (best@gen88)  p50=45.3%  worst=4.8%  [5155s]
gen 155  top=59.8%  best=62.6% (best@gen88)  p50=48.6%  worst=12.2%  [5190s]
gen 156  top=59.8%  best=62.6% (best@gen88)  p50=47.3%  worst=11.8%  [5223s]
gen 157  top=61.7%  best=62.6% (best@gen88)  p50=45.5%  worst=17.0%  [5257s]
gen 158  top=60.1%  best=62.6% (best@gen88)  p50=43.0%  worst=6.5%  [5291s]
gen 159  top=60.5%  best=62.6% (best@gen88)  p50=47.9%  worst=19.7%  [5325s]
gen 160  top=60.9%  best=62.6% (best@gen88)  p50=45.3%  worst=12.6%  [5359s]
gen 161  top=60.4%  best=62.6% (best@gen88)  p50=47.3%  worst=16.4%  [5394s]
gen 162  top=60.4%  best=62.6% (best@gen88)  p50=46.3%  worst=14.0%  [5428s]
gen 163  top=61.0%  best=62.6% (best@gen88)  p50=46.8%  worst=8.8%  [5460s]
gen 164  top=59.7%  best=62.6% (best@gen88)  p50=44.7%  worst=12.0%  [5493s]
gen 165  top=60.7%  best=62.6% (best@gen88)  p50=48.2%  worst=17.8%  [5528s]
gen 166  top=59.7%  best=62.6% (best@gen88)  p50=47.1%  worst=8.6%  [5561s]
gen 167  top=60.2%  best=62.6% (best@gen88)  p50=48.8%  worst=20.9%  [5594s]
gen 168  top=60.3%  best=62.6% (best@gen88)  p50=46.8%  worst=20.7%  [5628s]
gen 169  top=60.4%  best=62.6% (best@gen88)  p50=47.5%  worst=19.5%  [5662s]
gen 170  top=60.0%  best=62.6% (best@gen88)  p50=45.0%  worst=13.9%  [5696s]
gen 171  top=59.3%  best=62.6% (best@gen88)  p50=49.2%  worst=21.2%  [5730s]
gen 172  top=60.9%  best=62.6% (best@gen88)  p50=50.7%  worst=12.3%  [5764s]
gen 173  top=60.7%  best=62.6% (best@gen88)  p50=48.2%  worst=10.9%  [5797s]
