地狱 AI 续训 · gens=1000 games=24 pop=24 seed=20260913 workers=24
##TT##{"t":"gen","evals":11904,"sec":1441.6,"gen":61,"fit":0.8027,"fDef":0.8789,"fPB":0.9396,"fPush":0.8601,"fSelf":0.5165,"best":0.8167,"min":0.5633}
##TT##{"t":"gen","evals":12096,"sec":1466.1,"gen":62,"fit":0.8014,"fDef":0.9026,"fPB":0.9312,"fPush":0.8558,"fSelf":0.5013,"best":0.8167,"min":0.5162}
##TT##{"t":"gen","evals":12288,"sec":1490.9,"gen":63,"fit":0.8013,"fDef":0.8936,"fPB":0.9215,"fPush":0.8585,"fSelf":0.521,"best":0.8167,"min":0.475}
##TT##{"t":"gen","evals":12480,"sec":1515.4,"gen":64,"fit":0.8072,"fDef":0.9011,"fPB":0.9464,"fPush":0.8786,"fSelf":0.4927,"best":0.8167,"min":0.393}
##TT##{"t":"gen","evals":12672,"sec":1539.6,"gen":65,"fit":0.8034,"fDef":0.8936,"fPB":0.9445,"fPush":0.8757,"fSelf":0.4898,"best":0.8167,"min":0.4799}
##TT##{"t":"gen","evals":12864,"sec":1563.9,"gen":66,"fit":0.8017,"fDef":0.9167,"fPB":0.9119,"fPush":0.8432,"fSelf":0.5201,"best":0.8167,"min":0.5436}
##TT##{"t":"gen","evals":13056,"sec":1588,"gen":67,"fit":0.8124,"fDef":0.8965,"fPB":0.9412,"fPush":0.8381,"fSelf":0.5459,"best":0.8167,"min":0.3446}
##TT##{"t":"gen","evals":13248,"sec":1612,"gen":68,"fit":0.8054,"fDef":0.895,"fPB":0.9332,"fPush":0.8588,"fSelf":0.5201,"best":0.8167,"min":0.4691}
##TT##{"t":"gen","evals":13440,"sec":1636.5,"gen":69,"fit":0.8071,"fDef":0.8949,"fPB":0.9447,"fPush":0.841,"fSelf":0.5209,"best":0.8167,"min":0.4129}
##TT##{"t":"gen","evals":13632,"sec":1660.5,"gen":70,"fit":0.7969,"fDef":0.889,"fPB":0.9279,"fPush":0.8551,"fSelf":0.5021,"best":0.8167,"min":0.5217}
gen  70  top.fit=0.7969 (vsDef=0.889 vsPB=0.928 vsPush=0.855 vsSelf=0.502)  best=0.8167  [1660.478s]
##TT##{"t":"gen","evals":13824,"sec":1684.4,"gen":71,"fit":0.8057,"fDef":0.9002,"fPB":0.943,"fPush":0.8544,"fSelf":0.5054,"best":0.8167,"min":0.4272}
##TT##{"t":"gen","evals":14016,"sec":1708.6,"gen":72,"fit":0.7966,"fDef":0.8934,"fPB":0.9247,"fPush":0.8395,"fSelf":0.509,"best":0.8167,"min":0.4166}
##TT##{"t":"gen","evals":14208,"sec":1732.7,"gen":73,"fit":0.8137,"fDef":0.9167,"fPB":0.9159,"fPush":0.8771,"fSelf":0.5428,"best":0.8167,"min":0.484}
##TT##{"t":"gen","evals":14400,"sec":1757.1,"gen":74,"fit":0.8098,"fDef":0.8908,"fPB":0.9187,"fPush":0.8671,"fSelf":0.5554,"best":0.8167,"min":0.4545}
##TT##{"t":"gen","evals":14592,"sec":1780.9,"gen":75,"fit":0.8089,"fDef":0.9121,"fPB":0.9167,"fPush":0.8633,"fSelf":0.5354,"best":0.8167,"min":0.4149}
##TT##{"t":"gen","evals":14784,"sec":1804.6,"gen":76,"fit":0.8184,"fDef":0.9073,"fPB":0.9429,"fPush":0.8833,"fSelf":0.5317,"best":0.8184,"min":0.4786}
##TT##{"t":"gen","evals":14976,"sec":1828.5,"gen":77,"fit":0.8188,"fDef":0.9151,"fPB":0.9167,"fPush":0.8833,"fSelf":0.5598,"best":0.8188,"min":0.5493}
##TT##{"t":"gen","evals":15168,"sec":1851.3,"gen":78,"fit":0.7996,"fDef":0.9121,"fPB":0.9247,"fPush":0.8614,"fSelf":0.4905,"best":0.8188,"min":0.5277}
##TT##{"t":"gen","evals":15360,"sec":1874.6,"gen":79,"fit":0.8069,"fDef":0.9233,"fPB":0.9395,"fPush":0.8375,"fSelf":0.5006,"best":0.8188,"min":0.4423}
##TT##{"t":"gen","evals":15552,"sec":1896.6,"gen":80,"fit":0.8039,"fDef":0.8981,"fPB":0.9296,"fPush":0.8742,"fSelf":0.5074,"best":0.8188,"min":0.5359}
gen  80  top.fit=0.8039 (vsDef=0.898 vsPB=0.930 vsPush=0.874 vsSelf=0.507)  best=0.8188  [1896.644s]
##TT##{"t":"gen","evals":15744,"sec":1919.7,"gen":81,"fit":0.8051,"fDef":0.9151,"fPB":0.9332,"fPush":0.8713,"fSelf":0.492,"best":0.8188,"min":0.4607}
##TT##{"t":"gen","evals":15936,"sec":1942.5,"gen":82,"fit":0.8025,"fDef":0.9026,"fPB":0.9247,"fPush":0.8756,"fSelf":0.503,"best":0.8188,"min":0.4282}
